customer_id,tenure_months,monthly_charges,contract,internet_service,payment_method,support_calls,senior_citizen,churn
C01730,54,24.41,Month-to-month,No,Bank transfer,3,0,0
C01731,1,38.53,One year,No,Electronic check,4,0,1
C01732,44,74.13,Month-to-month,Fiber optic,Mailed check,0,0,1
C01733,45,84.56,Two year,Fiber optic,Credit card,0,0,0
C01734,47,24.56,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01735,13,,Month-to-month,DSL,Bank transfer,2,0,1
C01736,22,104.22,Month-to-month,Fiber optic,Mailed check,0,0,1
C01737,21,49.66,Month-to-month,Fiber optic,Electronic check,1,0,0
C01738,9,27.72,Two year,Fiber optic,Bank transfer,1,0,0
C01739,26,36.99,One year,Fiber optic,Mailed check,3,0,1
C01740,9,32.69,Month-to-month,Fiber optic,Bank transfer,1,1,0
C01741,15,32.33,Month-to-month,DSL,Electronic check,1,1,1
C01742,10,71.86,One year,DSL,Credit card,2,1,0
C01743,42,44.58,One year,DSL,Electronic check,0,1,0
C01744,24,55.81,Month-to-month,DSL,Electronic check,2,0,1
C01745,49,118.95,Month-to-month,No,Electronic check,1,1,0
C01746,26,,Month-to-month,DSL,Mailed check,1,1,1
C01747,37,114.9,One year,DSL,Bank transfer,2,0,0
C01748,68,34.26,Two year,Fiber optic,Credit card,1,0,0
C01749,50,58.21,Month-to-month,Fiber optic,Mailed check,1,0,0
C01750,24,75.47,One year,DSL,Electronic check,0,0,0
C01751,19,27.68,Month-to-month,Fiber optic,Credit card,0,0,1
C01752,60,20.42,Month-to-month,Fiber optic,Electronic check,1,0,0
C01753,39,87.04,Month-to-month,DSL,Electronic check,3,0,0
C01754,18,84.18,Two year,DSL,Electronic check,0,0,0
C01755,19,61.08,Month-to-month,No,Credit card,2,0,0
C01756,36,68.96,Month-to-month,No,Bank transfer,2,1,1
C01757,55,61.54,Month-to-month,Fiber optic,Electronic check,3,0,0
C01758,69,22.4,Month-to-month,DSL,Bank transfer,2,1,0
C01759,47,53.54,Month-to-month,Fiber optic,Credit card,1,0,0
C01760,49,37.71,One year,Fiber optic,Credit card,0,0,0
C01761,33,29.84,Month-to-month,DSL,Electronic check,1,0,1
C01762,21,115.67,One year,Fiber optic,Bank transfer,2,0,1
C01763,22,79.94,Month-to-month,Fiber optic,Bank transfer,0,0,1
C01764,48,92.87,Month-to-month,DSL,Electronic check,4,0,1
C01765,37,51.54,Month-to-month,Fiber optic,Mailed check,2,0,1
C01766,15,59.31,Month-to-month,No,Mailed check,2,0,0
C01767,35,43.69,Month-to-month,DSL,Credit card,3,1,1
C01768,71,29.7,Month-to-month,No,Credit card,1,0,0
C01769,32,,One year,DSL,Mailed check,3,0,1
C01770,11,99.75,One year,No,Mailed check,0,0,1
C01771,10,87.75,Month-to-month,DSL,Mailed check,5,0,1
C01772,57,74.69,Month-to-month,DSL,Electronic check,1,1,1
C01773,25,67.51,Month-to-month,Fiber optic,Electronic check,2,0,0
C01774,2,112.24,Month-to-month,Fiber optic,Electronic check,0,1,1
C01775,64,27.27,Month-to-month,No,Electronic check,0,1,0
C01776,35,48.06,Two year,Fiber optic,Electronic check,1,0,0
C01777,7,54.99,Month-to-month,DSL,Electronic check,0,0,1
C01778,18,98.24,Month-to-month,Fiber optic,Credit card,1,0,1
C01779,67,119.25,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01780,42,44.07,Month-to-month,DSL,Credit card,0,0,0
C01781,39,107.43,One year,Fiber optic,Bank transfer,1,0,1
C01782,41,103.06,Month-to-month,Fiber optic,Credit card,2,0,1
C01783,24,42.47,Month-to-month,No,Credit card,1,1,0
C01784,60,59.93,One year,No,Electronic check,4,0,0
C01785,46,60.97,Month-to-month,DSL,Electronic check,3,1,1
C01786,19,117.82,One year,Fiber optic,Bank transfer,3,0,1
C01787,68,38.09,One year,Fiber optic,Bank transfer,0,0,0
C01788,42,99.92,Month-to-month,Fiber optic,Electronic check,1,0,0
C01789,32,53.42,One year,Fiber optic,Credit card,1,0,0
C01790,39,93.09,Month-to-month,,Bank transfer,3,1,0
C01791,36,62.0,Month-to-month,Fiber optic,Mailed check,3,1,0
C01792,36,77.84,Month-to-month,No,Mailed check,2,0,1
C01793,3,103.26,Month-to-month,No,Mailed check,6,1,1
C01794,8,100.42,One year,No,Bank transfer,1,0,1
C01795,70,106.64,Two year,No,Electronic check,0,0,0
C01796,41,25.96,Two year,Fiber optic,Electronic check,0,0,0
C01797,68,89.21,One year,DSL,Electronic check,0,0,0
C01798,13,34.0,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01799,49,61.58,Month-to-month,DSL,Bank transfer,4,0,0
C01800,60,74.86,Month-to-month,Fiber optic,Mailed check,1,0,1
C01801,2,60.27,Month-to-month,Fiber optic,Bank transfer,0,0,0
C01802,60,71.96,Month-to-month,Fiber optic,Mailed check,2,0,0
C01803,5,119.65,Two year,No,Mailed check,0,1,1
C01804,44,33.52,Month-to-month,No,Electronic check,0,0,1
C01805,27,87.55,Month-to-month,DSL,Bank transfer,1,0,0
C01806,32,,Month-to-month,Fiber optic,Electronic check,1,0,0
C01807,21,33.3,Two year,Fiber optic,Electronic check,1,0,0
C01808,8,35.87,One year,Fiber optic,Bank transfer,1,0,0
C01809,50,114.93,One year,Fiber optic,Bank transfer,3,0,0
C01810,67,107.96,Month-to-month,Fiber optic,Credit card,1,1,0
C01811,44,110.7,Two year,Fiber optic,Mailed check,1,1,0
C01812,58,119.15,Month-to-month,No,Credit card,2,0,0
C01813,3,40.83,Two year,No,Mailed check,1,0,0
C01814,70,55.54,Month-to-month,DSL,Mailed check,1,0,0
C01815,2,86.92,Month-to-month,Fiber optic,Mailed check,1,0,1
C01816,44,68.38,Month-to-month,Fiber optic,Electronic check,0,0,0
C01817,2,61.84,One year,DSL,Electronic check,2,0,0
C01818,35,,Month-to-month,DSL,Bank transfer,0,0,0
C01819,30,79.38,Two year,Fiber optic,Mailed check,2,0,0
C01820,8,77.56,Month-to-month,Fiber optic,Mailed check,1,1,1
C01821,22,36.15,Month-to-month,DSL,Mailed check,2,0,1
C01822,44,67.17,Month-to-month,Fiber optic,Electronic check,0,0,0
C01823,58,75.35,Month-to-month,Fiber optic,Bank transfer,2,0,0
C01824,36,77.03,Month-to-month,DSL,Electronic check,3,0,0
C01825,69,41.01,Month-to-month,DSL,Credit card,2,0,0
C01826,31,94.23,One year,No,Credit card,0,0,0
C01827,47,22.52,Month-to-month,,Credit card,1,0,0
C01828,55,55.48,Two year,,Bank transfer,0,0,0
C01829,62,98.02,One year,Fiber optic,Credit card,2,0,0
C01830,30,76.39,Two year,DSL,Bank transfer,3,0,0
C01831,55,46.12,Month-to-month,DSL,Electronic check,1,0,0
C01832,16,89.5,Month-to-month,DSL,Electronic check,1,1,0
C01833,12,76.74,Month-to-month,DSL,Bank transfer,1,0,0
C01834,17,99.62,One year,DSL,Electronic check,4,0,0
C01835,16,93.5,Two year,Fiber optic,Electronic check,1,1,1
C01836,12,81.01,Month-to-month,DSL,Bank transfer,1,0,0
C01837,8,68.82,Month-to-month,Fiber optic,Credit card,0,0,1
C01838,3,33.32,Two year,Fiber optic,Bank transfer,1,0,1
C01839,16,46.13,Month-to-month,DSL,Mailed check,1,0,0
C01840,30,61.91,One year,DSL,Electronic check,2,1,1
C01841,23,79.93,Month-to-month,DSL,Bank transfer,0,0,0
C01842,5,71.37,Two year,DSL,Electronic check,1,1,0
C01843,65,48.82,Month-to-month,Fiber optic,Credit card,1,0,0
C01844,30,20.65,Month-to-month,DSL,Electronic check,0,1,1
C01845,21,69.62,One year,Fiber optic,Bank transfer,1,0,0
C01846,70,48.56,Two year,Fiber optic,Credit card,2,1,0
C01847,22,93.46,Month-to-month,Fiber optic,Credit card,2,1,0
C01848,32,22.39,Month-to-month,Fiber optic,Credit card,2,0,0
C01849,33,78.48,One year,Fiber optic,Mailed check,1,0,0
C01850,16,114.15,Two year,DSL,Bank transfer,3,0,0
C01851,38,37.44,Two year,DSL,Bank transfer,3,1,0
C01852,14,67.16,Two year,Fiber optic,Credit card,1,0,0
C01853,36,29.14,Month-to-month,DSL,Electronic check,0,0,0
C01854,23,82.57,Month-to-month,Fiber optic,Credit card,1,1,0
C01855,66,75.05,One year,Fiber optic,Mailed check,0,0,0
C01856,2,60.74,Two year,Fiber optic,Credit card,1,0,1
C01857,65,72.14,Month-to-month,Fiber optic,Bank transfer,0,1,0
C01858,67,109.66,Month-to-month,Fiber optic,Credit card,2,0,1
C01859,52,,One year,Fiber optic,Electronic check,1,0,0
C01860,62,22.26,Month-to-month,Fiber optic,Bank transfer,2,0,1
C01861,23,,Month-to-month,Fiber optic,Electronic check,2,0,1
C01862,26,77.71,Month-to-month,Fiber optic,Credit card,0,0,0
C01863,68,109.07,One year,No,Bank transfer,1,0,0
C01864,55,79.69,One year,Fiber optic,Mailed check,2,0,1
C01865,6,101.02,Month-to-month,Fiber optic,Bank transfer,0,0,1
C01866,35,62.97,One year,Fiber optic,Electronic check,1,0,0
C01867,22,94.99,One year,Fiber optic,Bank transfer,2,0,0
C01868,43,111.3,Month-to-month,DSL,Mailed check,1,0,1
C01869,15,77.21,One year,No,Mailed check,1,0,0
C01870,60,38.08,Month-to-month,DSL,Mailed check,0,0,1
C01871,12,46.88,Month-to-month,Fiber optic,Mailed check,0,0,0
C01872,49,39.86,Month-to-month,Fiber optic,Electronic check,0,1,0
C01873,42,44.69,Month-to-month,No,Bank transfer,3,0,0
C01874,38,50.64,Month-to-month,DSL,Credit card,1,0,1
C01875,45,75.51,Two year,Fiber optic,Mailed check,2,0,0
C01876,35,78.8,One year,Fiber optic,Credit card,0,1,1
C01877,30,62.65,One year,DSL,Credit card,3,0,0
C01878,30,,Month-to-month,DSL,Bank transfer,0,1,1
C01879,6,28.16,Month-to-month,Fiber optic,Credit card,1,0,0
C01880,67,28.78,Month-to-month,Fiber optic,Credit card,0,0,1
C01881,7,37.18,Month-to-month,DSL,Electronic check,2,0,1
C01882,52,71.81,Month-to-month,Fiber optic,Credit card,0,0,0
C01883,14,41.4,One year,Fiber optic,Bank transfer,1,0,0
C01884,15,48.33,Two year,Fiber optic,Credit card,5,0,0
C01885,21,60.03,Month-to-month,No,Bank transfer,0,0,1
C01886,35,101.19,Month-to-month,Fiber optic,Mailed check,1,0,1
C01887,66,21.39,One year,No,Credit card,1,0,0
C01888,2,84.94,Month-to-month,No,Credit card,1,0,0
C01889,35,86.89,Two year,DSL,Credit card,2,0,0
C01890,20,99.87,One year,DSL,Mailed check,2,1,0
C01891,10,113.28,Two year,Fiber optic,Electronic check,1,0,1
C01892,25,22.01,Month-to-month,Fiber optic,Credit card,2,0,0
C01893,66,35.38,One year,Fiber optic,Bank transfer,1,0,0
C01894,25,108.62,Month-to-month,Fiber optic,Electronic check,4,0,0
C01895,54,65.85,One year,Fiber optic,Electronic check,2,0,0
C01896,33,76.46,Month-to-month,Fiber optic,Electronic check,0,0,1
C01897,36,86.3,Month-to-month,DSL,Credit card,3,0,1
C01898,14,87.91,Month-to-month,No,Mailed check,3,0,1
C01899,65,113.17,Month-to-month,DSL,Mailed check,1,0,0
C01900,54,119.69,Two year,No,Credit card,1,0,0
C01901,52,92.02,One year,DSL,Bank transfer,1,0,0
C01902,3,48.72,One year,No,Bank transfer,0,0,1
C01903,41,107.98,Month-to-month,DSL,Bank transfer,0,0,1
C01904,6,24.92,One year,DSL,Credit card,2,0,0
C01905,25,43.11,Month-to-month,DSL,Mailed check,3,1,1
C01906,13,109.74,Two year,Fiber optic,Credit card,0,0,1
C01907,8,45.62,Two year,No,Mailed check,2,0,1
C01908,21,42.07,Month-to-month,Fiber optic,Electronic check,0,0,1
C01909,68,33.81,Two year,No,Credit card,0,0,0
C01910,25,105.91,Month-to-month,Fiber optic,Mailed check,1,1,0
C01911,68,70.01,Month-to-month,Fiber optic,Electronic check,3,1,1
C01912,45,87.49,Month-to-month,No,Electronic check,0,0,0
C01913,60,43.91,Month-to-month,DSL,Credit card,1,0,0
C01914,12,95.8,One year,Fiber optic,Mailed check,1,0,0
C01915,32,96.0,Month-to-month,No,Electronic check,4,0,1
C01916,13,51.26,Month-to-month,No,Credit card,0,1,1
C01917,31,61.07,One year,No,Electronic check,0,0,0
C01918,20,40.97,One year,No,Bank transfer,0,0,0
C01919,18,117.66,Two year,DSL,Credit card,1,0,1
C01920,60,84.56,One year,No,Electronic check,2,0,0
C01921,63,113.45,One year,Fiber optic,Credit card,1,1,0
C01922,6,50.34,Month-to-month,No,Credit card,1,0,1
C01923,32,98.19,Month-to-month,,Mailed check,2,0,1
C01924,43,96.59,Month-to-month,Fiber optic,Mailed check,1,0,1
C01925,2,89.17,Month-to-month,Fiber optic,Electronic check,0,0,1
C01926,60,116.56,One year,DSL,Credit card,1,1,0
C01927,23,59.36,Month-to-month,DSL,Credit card,1,1,0
C01928,31,33.07,One year,No,Bank transfer,1,1,0
C01929,5,87.17,Month-to-month,No,Credit card,2,0,1
C01930,34,92.93,Month-to-month,DSL,Mailed check,1,0,1
C01931,10,77.51,Month-to-month,Fiber optic,Credit card,1,0,1
C01932,2,40.68,Two year,Fiber optic,Mailed check,0,0,0
C01933,11,70.45,One year,Fiber optic,Bank transfer,2,0,0
C01934,50,51.22,Two year,DSL,Electronic check,0,0,0
C01935,31,62.75,Month-to-month,No,Mailed check,3,0,1
C01936,56,84.52,Two year,Fiber optic,Electronic check,1,0,0
C01937,9,94.52,Month-to-month,,Electronic check,1,0,1
C01938,21,43.22,Month-to-month,Fiber optic,Electronic check,3,0,1
C01939,28,60.53,Two year,DSL,Electronic check,1,1,0
C01940,62,46.92,Month-to-month,Fiber optic,Mailed check,0,0,0
C01941,7,39.86,One year,DSL,Bank transfer,1,0,0
C01942,16,98.34,Month-to-month,DSL,Credit card,1,1,0
C01943,4,110.93,One year,Fiber optic,Mailed check,1,0,0
C01944,4,,Two year,No,Bank transfer,0,0,0
C01945,40,95.13,Month-to-month,Fiber optic,Credit card,1,0,1
C01946,17,109.7,One year,DSL,Electronic check,2,0,0
C01947,52,104.61,Month-to-month,Fiber optic,Credit card,1,0,0
C01948,52,38.28,One year,No,Credit card,1,1,0
C01949,36,115.63,Month-to-month,Fiber optic,Bank transfer,1,0,0
C01950,38,,Month-to-month,,Credit card,3,0,0
C01951,50,53.92,Month-to-month,Fiber optic,Electronic check,2,0,0
C01952,63,26.24,Month-to-month,Fiber optic,Mailed check,2,0,1
C01953,63,68.62,Two year,DSL,Mailed check,1,0,0
C01954,62,30.9,Month-to-month,DSL,Bank transfer,4,0,0
C01955,7,44.85,Month-to-month,Fiber optic,Electronic check,1,0,1
C01956,27,51.69,Month-to-month,Fiber optic,Electronic check,4,0,1
C01957,14,100.88,Month-to-month,No,Credit card,2,0,1
C01958,71,107.55,One year,No,Bank transfer,2,0,0
C01959,5,50.25,Two year,DSL,Electronic check,3,0,0
C01960,55,105.87,Month-to-month,DSL,Electronic check,2,0,0
C01961,2,105.72,Two year,Fiber optic,Electronic check,1,0,0
C01962,62,96.47,One year,DSL,Mailed check,1,0,0
C01963,21,34.67,Month-to-month,Fiber optic,Mailed check,1,1,1
C01964,21,89.03,One year,No,Mailed check,1,1,0
C01965,10,114.5,Month-to-month,No,Credit card,3,0,1
C01966,58,88.25,One year,Fiber optic,Credit card,1,0,0
C01967,39,53.16,Two year,,Credit card,2,0,0
C01968,5,70.06,Month-to-month,Fiber optic,Electronic check,5,0,1
C01969,65,,Two year,DSL,Mailed check,0,0,0
C01970,13,71.06,One year,Fiber optic,Electronic check,2,0,1
C01971,53,32.0,Month-to-month,Fiber optic,Electronic check,0,0,0
C01972,45,51.21,One year,Fiber optic,Bank transfer,0,0,1
C01973,32,100.24,Month-to-month,DSL,Electronic check,2,0,0
C01974,36,106.14,Two year,Fiber optic,Credit card,0,0,0
C01975,60,33.73,One year,Fiber optic,Mailed check,1,0,1
C01976,11,115.24,Month-to-month,No,Mailed check,0,0,1
C01977,63,52.88,Month-to-month,,Electronic check,2,0,0
C01978,21,86.23,One year,Fiber optic,Credit card,1,1,0
C01979,52,95.18,Month-to-month,Fiber optic,Credit card,1,0,0
C01980,55,101.19,Month-to-month,DSL,Credit card,0,1,1
C01981,26,114.57,Month-to-month,Fiber optic,Mailed check,2,0,1
C01982,68,51.29,Month-to-month,No,Credit card,0,0,0
C01983,34,105.85,Month-to-month,Fiber optic,Credit card,2,0,1
C01984,52,33.17,Month-to-month,No,Electronic check,1,0,0
C01985,52,90.5,Month-to-month,DSL,Bank transfer,1,0,1
C01986,29,94.2,One year,DSL,Credit card,1,0,0
C01987,38,87.77,Month-to-month,No,Electronic check,1,0,0
C01988,42,45.23,Month-to-month,No,Electronic check,1,0,0
C01989,21,107.3,Month-to-month,No,Credit card,1,0,1
C01990,42,36.89,One year,Fiber optic,Bank transfer,1,1,0
C01991,13,25.36,Month-to-month,No,Mailed check,1,0,0
C01992,64,91.75,Month-to-month,No,Bank transfer,2,0,1
C01993,17,67.55,Month-to-month,No,Credit card,0,0,1
C01994,9,104.91,Two year,Fiber optic,Bank transfer,3,0,1
C01995,41,58.34,One year,Fiber optic,Electronic check,2,0,0
C01996,1,,One year,No,Electronic check,3,0,0
C01997,2,103.64,One year,Fiber optic,Bank transfer,1,0,0
C01998,60,74.89,One year,Fiber optic,Mailed check,1,0,0
C01999,48,38.92,Month-to-month,Fiber optic,Bank transfer,0,0,0
C02000,29,92.04,One year,Fiber optic,Credit card,0,1,1
C02001,10,71.11,Month-to-month,Fiber optic,Mailed check,2,0,0
C02002,58,80.43,One year,DSL,Bank transfer,1,0,0
C02003,60,66.09,One year,No,Bank transfer,0,0,0
C02004,21,102.87,Month-to-month,Fiber optic,Mailed check,2,0,1
C02005,28,102.96,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02006,34,90.94,Month-to-month,DSL,Credit card,1,0,0
C02007,8,30.54,One year,DSL,Electronic check,0,0,0
C02008,59,103.89,One year,,Credit card,2,1,0
C02009,49,,Two year,Fiber optic,Bank transfer,1,0,0
C02010,17,89.7,Month-to-month,,Electronic check,1,1,1
C02011,60,56.3,One year,,Mailed check,2,0,0
C02012,45,107.93,One year,DSL,Credit card,3,0,0
C02013,69,92.54,Two year,DSL,Mailed check,1,0,0
C02014,32,31.26,Month-to-month,DSL,Electronic check,1,0,0
C02015,44,60.78,Month-to-month,DSL,Bank transfer,0,0,0
C02016,65,108.64,One year,Fiber optic,Electronic check,2,0,0
C02017,8,24.72,One year,No,Electronic check,2,0,1
C02018,43,116.14,Two year,Fiber optic,Mailed check,0,0,0
C02019,1,87.92,Month-to-month,DSL,Credit card,1,0,1
C02020,51,83.14,Month-to-month,DSL,Electronic check,2,0,0
C02021,24,47.06,Two year,Fiber optic,Bank transfer,0,0,0
C02022,24,44.88,Month-to-month,No,Electronic check,2,0,1
C02023,17,114.21,One year,DSL,Mailed check,3,1,0
C02024,5,49.83,Month-to-month,Fiber optic,Credit card,0,0,1
C02025,20,97.55,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02026,21,59.31,One year,DSL,Mailed check,1,0,0
C02027,58,33.93,One year,Fiber optic,Electronic check,4,1,1
C02028,31,21.07,Month-to-month,DSL,Electronic check,1,0,1
C02029,11,74.43,Month-to-month,Fiber optic,Credit card,2,0,0
C02030,52,117.58,Two year,DSL,Mailed check,0,0,0
C02031,15,56.91,Month-to-month,Fiber optic,Mailed check,1,0,1
C02032,7,,Two year,DSL,Credit card,0,0,1
C02033,28,54.41,Month-to-month,No,Bank transfer,3,1,0
C02034,51,72.05,One year,DSL,Mailed check,1,0,0
C02035,58,64.07,Two year,No,Credit card,1,1,0
C02036,5,107.99,One year,No,Mailed check,2,0,0
C02037,5,70.55,Month-to-month,No,Credit card,0,1,1
C02038,8,70.78,One year,,Electronic check,3,1,0
C02039,64,33.84,Month-to-month,Fiber optic,Electronic check,0,0,1
C02040,10,118.27,Month-to-month,Fiber optic,Mailed check,2,0,1
C02041,38,45.0,Two year,DSL,Mailed check,1,0,0
C02042,8,27.34,One year,Fiber optic,Electronic check,2,0,0
C02043,25,86.31,One year,,Bank transfer,2,0,1
C02044,66,79.54,Month-to-month,No,Credit card,1,0,1
C02045,50,61.51,Month-to-month,DSL,Bank transfer,0,0,0
C02046,67,62.22,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02047,49,98.51,One year,,Bank transfer,0,1,1
C02048,36,39.57,One year,Fiber optic,Electronic check,1,0,1
C02049,68,,Month-to-month,Fiber optic,Mailed check,0,0,0
C02050,41,84.87,Two year,DSL,Bank transfer,1,0,0
C02051,62,61.9,Month-to-month,Fiber optic,Electronic check,0,0,0
C02052,10,65.8,Month-to-month,DSL,Credit card,1,0,1
C02053,21,45.66,Month-to-month,No,Mailed check,0,0,0
C02054,36,95.21,Month-to-month,Fiber optic,Credit card,1,0,1
C02055,12,71.29,Month-to-month,No,Bank transfer,1,0,0
C02056,2,52.09,Two year,DSL,Mailed check,0,0,1
C02057,13,79.61,Month-to-month,DSL,Bank transfer,2,0,1
C02058,53,119.57,Two year,DSL,Mailed check,1,0,1
C02059,32,63.53,Month-to-month,,Bank transfer,1,0,0
C02060,16,112.07,Two year,DSL,Credit card,2,0,0
C02061,32,,One year,Fiber optic,Credit card,2,0,0
C02062,32,25.47,Two year,DSL,Bank transfer,0,1,0
C02063,11,40.42,Month-to-month,Fiber optic,Mailed check,3,0,0
C02064,10,61.87,One year,No,Credit card,1,0,0
C02065,15,41.96,Two year,Fiber optic,Mailed check,0,0,0
C02066,17,20.02,Month-to-month,Fiber optic,Mailed check,1,0,1
C02067,40,111.5,Month-to-month,Fiber optic,Credit card,0,0,1
C02068,18,104.39,Month-to-month,Fiber optic,Electronic check,0,0,0
C02069,55,94.23,Two year,DSL,Electronic check,0,0,1
C02070,25,36.78,Month-to-month,Fiber optic,Mailed check,0,0,0
C02071,59,32.04,Month-to-month,,Credit card,1,0,0
C02072,22,26.76,Month-to-month,No,Electronic check,0,1,0
C02073,30,92.4,Month-to-month,Fiber optic,Bank transfer,2,0,1
C02074,44,112.88,Two year,Fiber optic,Mailed check,2,0,1
C02075,32,63.05,Month-to-month,Fiber optic,Electronic check,1,0,0
C02076,51,,One year,DSL,Credit card,1,1,0
C02077,46,71.24,Two year,,Credit card,2,0,0
C02078,21,54.88,Month-to-month,Fiber optic,Mailed check,0,0,1
C02079,32,57.48,One year,DSL,Credit card,2,0,0
C02080,39,82.13,Month-to-month,DSL,Bank transfer,1,0,0
C02081,12,91.87,One year,DSL,Bank transfer,0,0,0
C02082,47,31.06,Month-to-month,Fiber optic,Electronic check,1,0,0
C02083,18,23.56,One year,DSL,Credit card,0,0,0
C02084,21,119.43,Month-to-month,Fiber optic,Bank transfer,0,1,1
C02085,13,43.27,Month-to-month,Fiber optic,Mailed check,1,0,1
C02086,21,25.38,One year,Fiber optic,Credit card,1,0,1
C02087,8,38.99,Month-to-month,No,Electronic check,1,0,1
C02088,46,23.9,One year,No,Mailed check,1,0,0
C02089,7,,Month-to-month,Fiber optic,Mailed check,1,0,1
C02090,23,100.24,One year,DSL,Mailed check,0,0,0
C02091,22,54.12,Month-to-month,Fiber optic,Bank transfer,1,1,1
C02092,22,64.42,One year,Fiber optic,Mailed check,0,0,0
C02093,29,87.56,Month-to-month,Fiber optic,Bank transfer,1,0,1
C02094,13,70.89,Month-to-month,Fiber optic,Mailed check,0,0,0
C02095,2,106.14,Month-to-month,DSL,Bank transfer,0,0,1
C02096,29,106.6,One year,Fiber optic,Credit card,0,1,0
C02097,52,20.99,Month-to-month,DSL,Bank transfer,1,0,1
C02098,27,97.8,Two year,Fiber optic,Bank transfer,0,1,1
C02099,50,66.07,Two year,DSL,Credit card,0,0,0
C02100,23,118.88,Month-to-month,Fiber optic,Mailed check,2,0,1
C02101,44,68.32,One year,DSL,Credit card,1,1,0
C02102,22,118.69,Month-to-month,Fiber optic,Mailed check,3,0,0
C02103,43,95.46,Month-to-month,Fiber optic,Bank transfer,1,0,0
C02104,37,44.86,One year,DSL,Mailed check,1,1,0
C02105,61,73.84,One year,Fiber optic,Bank transfer,3,0,1
C02106,56,119.21,One year,Fiber optic,Mailed check,0,0,0
C02107,3,105.75,Month-to-month,Fiber optic,Bank transfer,3,0,1
C02108,63,29.74,Month-to-month,Fiber optic,Bank transfer,2,0,0
C02109,19,90.64,Month-to-month,Fiber optic,Electronic check,0,0,1
C02110,23,54.56,One year,Fiber optic,Mailed check,0,1,0
C02111,29,20.7,Month-to-month,Fiber optic,Mailed check,1,0,1
C02112,30,60.35,One year,Fiber optic,Electronic check,0,0,0
C02113,39,43.48,Month-to-month,Fiber optic,Bank transfer,0,1,1
C02114,25,101.89,Month-to-month,DSL,Bank transfer,1,0,1
C02115,8,53.73,Month-to-month,DSL,Electronic check,0,0,1
C02116,58,102.75,Month-to-month,DSL,Electronic check,2,0,1
C02117,16,20.06,Month-to-month,DSL,Credit card,2,1,0
C02118,1,50.78,Two year,Fiber optic,Bank transfer,0,1,1
C02119,5,44.12,Two year,Fiber optic,Credit card,1,0,0
C02120,3,43.36,Month-to-month,DSL,Mailed check,0,1,1
C02121,65,26.82,Month-to-month,No,Credit card,2,0,1
C02122,4,38.71,Month-to-month,Fiber optic,Electronic check,0,0,1
C02123,64,75.55,Two year,,Electronic check,1,1,0
C02124,10,49.14,Month-to-month,Fiber optic,Electronic check,3,0,1
C02125,21,61.74,Two year,Fiber optic,Electronic check,3,0,0
C02126,46,57.69,Month-to-month,DSL,Credit card,1,0,0
C02127,27,107.59,Month-to-month,DSL,Credit card,2,0,0
C02128,66,110.53,Two year,DSL,Credit card,0,0,0
C02129,41,69.3,Month-to-month,Fiber optic,Electronic check,2,0,1
C02130,13,53.02,One year,DSL,Electronic check,2,1,0
C02131,9,30.68,Month-to-month,Fiber optic,Bank transfer,1,1,0
C02132,36,115.34,Month-to-month,DSL,Bank transfer,1,0,1
C02133,58,26.02,Month-to-month,No,Electronic check,0,0,0
C02134,54,49.77,One year,DSL,Bank transfer,2,0,0
C02135,12,49.81,One year,DSL,Mailed check,0,0,0
C02136,14,52.04,Month-to-month,DSL,Mailed check,1,0,1
C02137,34,36.43,Two year,Fiber optic,Electronic check,0,0,0
C02138,53,98.32,Month-to-month,DSL,Credit card,1,0,1
C02139,20,32.25,Month-to-month,Fiber optic,Mailed check,3,0,1
C02140,16,83.49,Month-to-month,DSL,Mailed check,1,0,1
C02141,70,32.38,Month-to-month,Fiber optic,Credit card,0,0,0
C02142,56,27.05,Month-to-month,No,Bank transfer,2,0,0
C02143,58,110.94,Two year,DSL,Credit card,1,0,0
C02144,4,39.01,Month-to-month,No,Bank transfer,0,0,0
C02145,4,,Month-to-month,No,Bank transfer,3,0,1
C02146,20,74.46,Month-to-month,,Credit card,3,0,1
C02147,10,27.79,One year,DSL,Bank transfer,2,0,0
C02148,24,115.54,Two year,Fiber optic,Mailed check,1,0,0
C02149,26,44.7,Month-to-month,Fiber optic,Electronic check,1,0,1
C02150,37,105.96,Month-to-month,Fiber optic,Bank transfer,0,0,1
C02151,54,36.88,Month-to-month,Fiber optic,Mailed check,2,0,1
C02152,21,105.39,Month-to-month,Fiber optic,Credit card,2,1,1
C02153,38,21.32,Month-to-month,DSL,Bank transfer,2,0,1
C02154,46,71.18,Month-to-month,No,Mailed check,1,0,1
C02155,4,96.94,Month-to-month,Fiber optic,Bank transfer,0,1,0
C02156,60,113.48,Month-to-month,Fiber optic,Credit card,1,0,0
C02157,57,110.92,Month-to-month,No,Electronic check,3,0,0
C02158,45,101.96,Two year,Fiber optic,Bank transfer,1,0,1
C02159,20,108.82,Two year,DSL,Electronic check,0,0,1
C02160,17,39.92,One year,Fiber optic,Bank transfer,1,0,0
C02161,71,48.42,Month-to-month,Fiber optic,Bank transfer,2,0,0
